
3.87639	0.960704	-0.355271	-0.650888	-9.53122	0.650885	-1.22521	2.0875	1.22521	13.9856	4.04279
-0.707168	-0.223128	-0.999692	-0.223128	0.0952277	0.0200003	-0.0952277	0.735394	0.0952277	9.55295	0.960443
0.934073	-16.8306	-1.51699	-7.64326	-5.75614	2.42947	-0.017841	-0.154825	0.0347014	-0.360375	4.74701
7.78811	-0.237948	0.0475477	-0.149507	0.725382	7.9111	7.94401	0.0187454	1.38727	-16.7808	5.10059
-2.41323	0.0815862	-0.0543153	0.0807008	-0.138023	-6.09387	2.05935	2.30233	-2.19786	-3.27473	2.43878
-0.0298528	0.093881	0.117277	1.369	-0.285989	-1.33251	-0.444396	1.81197	-0.147099	-0.191933	0.958921
-3.03122	-3.9944	-0.362034	-0.0138392	-0.156464	-1.0086	-0.188039	0.715383	0.198133	3.98723	1.49701
-28.0585	-0.187032	0.30969	0.424266	-2.39507	-0.248363	0.263345	-0.248387	1.36543	-9.45266	2.86192
2.59988	-1.75258	0.520814	-0.881444	0.533109	-0.49513	-0.180133	-0.16516	-0.175764	1.83608	1.03116
4.79802	-4.34262	2.44522	1.99351	-1.35531	0.284711	0.981008	-0.294918	0.211776	-1.83854	2.32202
1.71622	-0.709225	0.75815	-0.665465	-1.78174	0.243366	-0.00117215	0.156188	-11.6585	20.7095	3.00567
-21.8879	9.23406	-2.39755	-0.326356	0.159069	0.325339	6.26004	-0.861215	-3.89747	-6.74807	5.21924
0.389531	-1.82801	-0.0369368	-0.152126	11.6123	-0.597017	-5.0194	0.234424	-0.0619803	1.38603	3.22007
-3.97591	-0.00493879	-0.0154554	-0.0958374	-1.38468	-0.0395431	2.44372	11.3038	12.8252	10.6065	4.21654
-7.78824	-0.124634	0.0951238	0.223049	0.0954923	2.44935	-1.864	-0.0114119	0.741494	14.0149	2.28084
-9.62309	-1.21963	3.79734	-1.1743	-7.73419	6.13063	0.817427	0.582234	-2.4376	-11.3226	6.47059
-20.1559	0.126634	-0.0927318	0.030379	-0.154195	-0.327528	0.663346	-0.336228	-1.3474	-7.67677	1.75155
-9.10354	-3.07762	-0.633207	-0.389721	3.11163	2.4388	-0.0774533	-0.136814	-0.33733	0.659467	2.08408
-6.23228	0.448566	0.27644	1.83165	-27.9624	-0.642174	2.33075	16.6889	-2.73048	-1.52971	8.85254
-16.3752	-3.95696	0.479028	0.204617	1.37819	-0.0804777	-0.519821	0.527658	0.0311384	-11.6869	2.75855
9.0344	-3.19572	-0.0879133	0.0410211	-0.237848	-0.0559355	0.527261	-3.08266	-0.0206966	0.366317	1.55886
-0.271758	6.28945	-0.271965	-9.54998	-0.239044	-0.0413822	0.740377	1.69186	0.740366	1.17331	3.34299
1.29334	0.502239	-0.150388	0.734026	-0.0968386	-0.00727313	-0.0309332	-3.11309	-2.54024	-1.80761	1.15873
10.8968	-3.86371	-1.02592	-0.0409622	0.0403737	0.737199	0.114183	0.512414	-3.09288	11.2008	2.5327
-0.970556	-0.963838	-2.19201	27.7202	-6.07574	1.38325	1.17742e-20	1.08e-19	7.77995	-18.6263	7.64141
11.0303	9.1353	2.91209	-0.969581	-0.996979	-0.926606	3.87603	-4.31752e-06	-2.35171e-06	0.000957999	3.10716
4.62873	-1.98836	1.38208	-0.10566	-0.116205	2.41881	-0.0820508	0.51929	0.526394	0.0046114	1.44101
-2.39121	0.389668	1.82004	-2.45677	-0.00741892	0.000714219	-1.84143	-3.54075	-6.92941	3.61901	2.95913
-0.109402	-0.216628	-1.86781	-2.44358	-11.4278	16.846	0.468563	0.575609	-6.26602	1.21766	6.00584
-19.9748	1.18018	11.5943	-0.080062	0.354622	0.0854684	9.32841	3.0834	0.314198	0.672793	6.16741
14.2353	-24.0866	-14.3237	-8.90311	-3.22879	2.38462	0.325858	-0.157469	-0.32903	-0.964032	6.90057
-0.00248963	-0.00169856	0.0163005	3.82693e-21	4.85849e-22	0.356042	3.1786	3.86747	0.816119	-0.6252	0.81895
1.06304	-1.52787	1.02849	-2.9816	0.84092	-16.8869	0.275541	3.12941	-0.0590421	0.523197	4.37509
6.88806	-3.68673	-3.43655	-2.0253	-13.9612	-0.085597	2.41958	0.0350157	-0.52493	-3.08723	5.03984
0.179757	0.161829	0.180221	1.379	1.2273	-2.06645	2.39514	-0.146723	7.799	8.55755	2.66292
16.6673	2.42039	-0.00796694	0.0307561	-1.84665	-1.56421	-2.70978	5.6823	-10.1411	13.443	5.21349
-1.76226	0.432959	-1.80847	-16.9481	5.62086e-20	-2.54134e-19	-9.4736	-0.451667	1.2661	-0.590181	4.93232
-2.0704	-9.39528	1.01483	-0.956469	0.361597	-0.0164068	0.0551973	0.0796584	0.135339	-3.98475	1.7945
11.4748	1.83941	0.161891	-1.01182	0.156919	-0.00204364	-1.8467	0.0295669	0.0116215	-1.38722	1.56761
-22.938	6.27075	-0.554095	-7.76186	-0.737323	0.078663	0.0572953	0.357676	0.959795	-1.57769	3.61864
