
-1.46457e-18	-9.01023e-19	-9.55303e-19	6.10243e-19	4.58716e-19	1.64872e-19	2.4538e-19	4.83009e-19	9.46667e-19	3.95831e-19	5.82578e-36
1.19764e-14	-9.83923e-15	4.82991e-15	2.30784e-15	1.12228e-15	8.52089e-15	2.04552e-15	3.93042e-16	-6.89944e-15	-1.0291e-14	5.0061e-28
7.81388e-19	1.4331e-17	-3.98095e-18	-8.35286e-19	4.45322e-19	6.42829e-18	7.13217e-18	4.9863e-18	5.15093e-20	2.3445e-18	3.45286e-34
-7.63398e-17	-1.29148e-17	1.9074e-19	-1.01041e-16	-6.59549e-17	3.35891e-17	-5.24906e-17	8.73802e-17	-5.58434e-17	-4.71014e-17	3.74098e-32
2.9849e-15	-8.64191e-16	-1.7818e-14	-2.17558e-15	9.97544e-15	2.36691e-15	3.1917e-15	-5.8319e-16	3.37077e-15	3.8491e-15	4.73688e-28
-2.38563e-19	-1.42542e-18	-1.04521e-19	5.72255e-19	-2.97141e-19	-7.16519e-19	3.75237e-19	-4.30004e-19	-2.16075e-18	-1.33283e-19	8.04116e-36
3.72011e-15	-2.35601e-15	1.31451e-15	6.19387e-16	-7.86888e-15	-1.54434e-15	4.49003e-15	1.25176e-15	-2.58168e-15	-9.48061e-16	1.15097e-28
-6.8796e-18	-1.40022e-18	4.41987e-19	5.00231e-18	-2.49104e-18	2.45192e-20	-1.12821e-17	2.0699e-17	-1.16676e-17	9.60944e-18	8.64923e-34
-2.60618e-15	1.64682e-16	2.55177e-15	2.04524e-15	2.94123e-16	-5.84999e-16	-3.87741e-16	-4.42977e-16	8.83735e-16	5.79854e-17	1.90735e-29
-6.72809e-16	6.57804e-16	5.49138e-16	-4.01569e-18	-1.903e-16	-4.15592e-16	2.64861e-16	-5.07961e-16	5.51959e-16	3.17605e-16	2.12958e-30
9.06904e-21	-3.25057e-20	5.31386e-22	-4.40664e-21	6.80983e-21	3.25112e-21	-2.94238e-20	-8.74436e-21	3.94796e-21	-1.26543e-20	2.33345e-39
-2.45427e-17	7.45602e-17	8.31531e-17	4.06276e-17	-2.72485e-17	6.08406e-18	5.61629e-17	-3.87176e-17	4.86799e-18	-5.40381e-17	2.31032e-32
8.20696e-16	7.40427e-16	1.14358e-16	1.28492e-15	-1.69022e-16	2.73178e-16	-6.79156e-16	1.53112e-16	-2.42763e-16	6.09391e-16	3.90405e-30
1.1281e-16	6.79304e-17	-1.79613e-17	1.92818e-18	1.42739e-18	1.12221e-17	-5.13297e-17	-2.22387e-17	1.01595e-17	-3.31048e-17	2.21234e-32
2.81385e-15	1.89575e-15	-4.34449e-15	1.17682e-15	3.54137e-15	-5.84151e-16	-3.95099e-17	8.58456e-16	9.97772e-16	1.18474e-15	4.77912e-29
-1.28659e-16	2.1221e-16	-1.35087e-16	-5.20398e-18	-1.08934e-16	4.03106e-17	1.35889e-16	-6.84169e-17	1.62766e-16	9.12462e-17	1.51319e-31
-6.8368e-15	-9.2121e-15	4.96976e-16	4.66622e-16	5.49993e-15	1.04393e-14	-5.98635e-15	-3.94157e-15	4.22483e-15	1.29527e-15	3.42196e-28
3.01955e-16	-5.15474e-16	-6.20058e-16	5.58361e-16	5.68071e-16	5.35388e-16	5.04882e-16	-1.23891e-16	-3.12885e-16	-9.92271e-16	3.01523e-30
-4.44992e-18	-4.1765e-18	3.48699e-19	5.61519e-18	-4.31598e-18	-6.96262e-19	4.99987e-18	-1.36726e-17	3.385e-18	-2.2287e-18	3.16373e-34
3.54313e-18	6.54161e-19	-7.45329e-18	-1.29646e-18	-3.10085e-18	1.60863e-17	-1.26839e-18	-2.27096e-18	6.57829e-19	-2.39881e-18	3.51551e-34
-2.95754e-14	-4.54138e-14	-1.90403e-14	-2.9983e-15	2.12257e-14	6.16674e-15	-4.25715e-15	-6.04112e-15	-4.48855e-15	2.77563e-14	4.64238e-27
6.97179e-17	-2.90035e-16	1.55204e-16	1.66211e-16	-2.77126e-16	5.42459e-17	-2.67204e-16	1.34307e-17	-1.06564e-17	1.32326e-16	3.09639e-31
-7.57091e-15	2.52165e-14	-1.31282e-14	6.06494e-15	8.28442e-15	-3.30089e-15	2.30052e-14	-3.22725e-14	-2.43219e-14	-2.56352e-14	3.80132e-27
-7.938e-19	-1.39774e-16	-5.75351e-17	1.54682e-17	-6.19997e-18	-7.63585e-17	-2.89555e-17	3.08731e-17	-8.28627e-17	-1.07911e-16	4.92586e-32
-5.66537e-15	-9.83682e-15	-2.22409e-15	1.48502e-14	-1.11442e-14	-1.06571e-14	-2.49472e-14	-1.22973e-14	-4.44791e-14	-2.21598e-14	3.83513e-27
4.18906e-17	-2.43767e-17	2.21901e-16	-1.38034e-16	8.74955e-17	-5.83506e-17	-1.47454e-17	-2.50045e-16	1.31516e-16	-5.34262e-18	1.61768e-31
-6.06942e-18	2.10208e-18	5.8708e-18	-5.44965e-18	6.07763e-18	-6.34087e-18	1.46063e-17	1.14024e-18	9.85959e-18	7.10332e-18	5.44879e-34
-8.61051e-16	-9.6649e-16	-3.43015e-15	1.10926e-16	-4.17851e-15	2.94931e-15	-4.05711e-15	1.71607e-15	4.98128e-16	-2.63733e-16	5.93348e-29
7.39688e-15	-7.27294e-15	6.40297e-15	-1.34253e-17	-3.10945e-15	2.2485e-15	6.04797e-15	3.56821e-15	5.54823e-15	8.74758e-15	3.19945e-28
-2.77158e-14	-1.80369e-14	-3.39729e-15	-5.31516e-16	-1.54362e-14	1.24948e-15	-3.81344e-15	7.36613e-15	-1.27066e-14	1.0532e-14	1.68634e-27
-6.89661e-17	1.93556e-16	1.6362e-15	-1.13124e-15	-9.9151e-17	-3.96747e-17	-3.49637e-16	-4.89624e-16	1.08876e-15	7.77321e-17	5.5639e-30
8.17401e-14	-5.79014e-15	-2.0039e-14	-4.5944e-15	2.39115e-15	8.74771e-15	-4.09208e-16	7.75625e-15	1.81095e-14	4.13452e-14	9.31758e-27
5.94506e-17	8.46312e-16	-8.04571e-16	9.0598e-17	5.72982e-16	4.11125e-16	-5.6889e-16	-1.46814e-16	2.55734e-16	9.75413e-17	2.29276e-30
3.65233e-17	2.20093e-17	-3.86095e-17	1.87835e-16	-1.59421e-16	-5.10066e-17	-5.32496e-17	-2.53456e-16	2.54428e-16	-9.37981e-18	1.98504e-31
-4.56887e-18	-6.88298e-18	-6.87701e-18	5.59856e-18	-8.81093e-18	-2.70671e-18	5.08629e-18	-1.18652e-18	-6.13646e-18	-9.80924e-18	3.93001e-34
2.85634e-17	-1.11634e-17	-8.98763e-20	-3.84183e-18	1.81725e-17	6.24468e-18	-1.3124e-17	-8.01523e-18	-3.41126e-18	-1.34613e-17	1.75382e-33
-2.12596e-16	-2.85221e-16	1.35941e-16	-1.66239e-16	8.80166e-17	-1.41305e-17	-5.0919e-17	1.42535e-16	-1.01507e-16	1.34445e-16	2.31898e-31
-6.71639e-17	6.50465e-17	9.36613e-17	3.56978e-17	-2.50096e-17	7.02542e-17	4.8683e-17	-6.92226e-17	-1.34679e-16	-7.1706e-18	4.97016e-32
-1.99475e-17	-3.39419e-17	-1.11806e-16	-8.93766e-18	-3.93963e-17	2.3235e-17	-4.27104e-17	-8.1378e-18	-2.72353e-17	2.00978e-18	1.88586e-32
-1.08812e-15	-3.64289e-15	2.72037e-16	1.74208e-15	-2.28928e-15	-3.32613e-15	-4.78216e-15	4.06373e-15	3.67888e-16	-1.38996e-15	7.53178e-29
1.84809e-19	6.51922e-19	7.55838e-19	5.28965e-19	-3.8699e-19	-2.90059e-19	1.82078e-19	4.80519e-19	2.71215e-19	2.09399e-19	1.9256e-36
1.29686e-15	-2.62108e-16	5.53842e-16	-4.25977e-17	1.60994e-16	-1.53797e-15	-4.0069e-16	-1.84048e-16	-7.52075e-16	8.29668e-16	5.89877e-30
-1.7616e-15	1.86346e-15	-1.43278e-15	1.96221e-15	1.25746e-15	-1.1969e-15	-1.46154e-15	-3.46251e-16	-1.08711e-15	1.14579e-15	2.02432e-29
-7.92638e-18	-4.52103e-17	-8.52425e-17	-1.32925e-16	4.10317e-17	8.0951e-18	8.88823e-17	1.96731e-17	-1.57917e-17	-8.63105e-17	4.47774e-32
3.27747e-17	-2.53452e-17	8.82496e-18	-9.4732e-18	-8.35898e-18	-2.40004e-18	-2.55068e-18	-5.08187e-18	2.38493e-17	-9.52185e-18	2.6516e-33
-6.61605e-17	-1.20629e-15	1.16666e-15	-1.24495e-15	3.65547e-16	-6.82576e-16	4.83197e-16	7.91382e-17	-5.01755e-16	2.22697e-16	5.51113e-30
1.9977e-18	-1.07806e-17	-5.90668e-18	-4.49557e-19	5.74068e-19	3.82776e-18	4.54278e-19	1.18004e-18	-4.00252e-18	-1.7692e-18	1.91033e-34
-5.91689e-18	-3.09501e-17	-3.44604e-17	-1.73478e-17	-5.20062e-20	-1.10962e-17	-6.63282e-18	-6.2429e-18	1.91133e-17	2.89545e-17	3.89117e-33
-3.22738e-18	8.72696e-18	-2.77951e-18	6.98914e-18	4.77467e-19	5.84278e-18	9.23547e-19	-6.12453e-18	-4.68085e-18	-4.20184e-18	2.55444e-34
-8.54092e-16	-2.68211e-15	-5.00651e-16	-8.96275e-16	1.62306e-15	4.47559e-16	-4.03961e-16	2.93319e-16	6.43865e-16	4.2523e-16	1.26564e-29
1.66931e-16	-1.45263e-15	-3.04634e-15	-4.47622e-15	3.3609e-15	-6.73186e-16	-2.39846e-15	-2.60901e-15	1.2827e-15	4.73697e-15	7.98472e-29
-7.20882e-17	-4.85731e-16	1.33955e-16	-2.34672e-16	-3.01609e-16	-1.46306e-16	2.82431e-16	-1.93237e-16	2.15933e-16	1.77303e-16	6.21691e-31
9.7636e-17	1.94307e-16	-4.08286e-16	7.54778e-16	1.35361e-18	9.67485e-17	-7.77837e-17	1.49956e-16	6.40374e-17	4.48092e-17	8.27683e-31
4.34018e-15	4.86544e-15	-1.58446e-14	9.21454e-15	3.7557e-15	-2.7949e-15	-2.78008e-15	6.35329e-16	3.74467e-15	3.80846e-15	4.37044e-28
-1.18724e-15	6.98173e-16	1.26081e-15	8.61681e-15	-1.10423e-16	-8.56599e-16	-3.92266e-16	-3.05086e-15	-2.53063e-15	2.12204e-15	9.88508e-29
9.22244e-14	-1.44981e-14	2.38639e-14	3.0752e-14	-6.29157e-14	-5.2146e-14	-5.84485e-15	-5.61884e-14	1.16239e-14	-1.00364e-14	2.03354e-26
3.6959e-19	-1.24235e-18	8.56753e-19	-1.51392e-18	-3.23584e-18	1.08336e-19	-2.47235e-18	9.93921e-20	-2.49958e-18	1.136e-18	2.88492e-35
6.16546e-17	6.25441e-17	1.54599e-16	1.51246e-17	-1.58733e-16	2.29719e-16	-1.41862e-16	2.61012e-17	-2.25142e-17	1.11675e-16	1.43594e-31
-8.25453e-15	1.47472e-15	-7.19547e-15	-1.62239e-14	-1.35036e-15	3.81902e-16	8.57812e-15	1.00811e-14	-1.00848e-14	1.31055e-14	8.3594e-28
9.11224e-18	1.90489e-17	1.75872e-17	1.00042e-17	2.52891e-17	6.61419e-18	-1.68381e-17	1.69652e-18	1.37207e-18	-1.53363e-17	2.06206e-33
-6.65385e-15	-3.58697e-15	-1.11095e-15	1.68087e-15	-3.44168e-15	8.14944e-16	2.40352e-15	5.84382e-16	-3.70708e-15	-4.30619e-16	9.37552e-29
2.08496e-14	2.18608e-14	-4.94881e-14	-1.11918e-14	-3.13705e-15	4.28324e-15	-2.1313e-14	7.42084e-16	8.77741e-15	-1.19793e-14	4.19045e-27
-1.25743e-17	-4.80024e-16	-3.24288e-16	-3.87129e-17	-2.77906e-16	1.44651e-16	-3.05652e-16	-4.95678e-16	7.01077e-17	9.0295e-17	7.87587e-31
5.77625e-18	-3.55303e-18	1.15004e-17	-1.72357e-18	2.85116e-18	-2.23475e-18	2.81394e-18	2.22072e-18	-2.97092e-18	-1.57088e-17	4.62783e-34
5.22472e-15	-6.17083e-15	-1.00274e-14	7.71503e-16	-7.89299e-16	-1.54928e-15	-1.24088e-15	1.58388e-15	4.0027e-15	-4.86103e-16	1.8985e-28
-6.10558e-14	-9.54306e-14	-1.45184e-13	4.3113e-14	6.54535e-14	2.60709e-15	2.18928e-14	-1.89486e-14	-3.8505e-14	-2.05011e-14	4.28041e-26
5.4813e-19	-1.34986e-18	-1.97435e-18	4.82791e-19	-3.84036e-19	-9.73262e-20	-8.8296e-19	7.08816e-19	-2.10904e-19	5.46099e-19	8.03541e-36
